IDENTIFIER: Reference ID,FORMULA,PROPERTY: Microstructure,PROPERTY: Processing method,PROPERTY: BCC/FCC/other,Grain_Size,PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: Calculated Density (g/cm$^3$),Hardness,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),Yield_Strength,Tensile_Strength,PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Exp. Young modulus (GPa),PROPERTY: Calculated Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm)
22,Co1 Cr1 Cu1 Fe1 Ni1 Ti1,FCC,CAST,FCC,20.0,,7.4,476.0,C,25.0,1272.0,1272.0,2.0,0.0,,185.0,,,
22,Co1 Cr1 Cu1 Fe1 Ni1 Ti0.5,FCC,CAST,FCC,20.0,,7.8,476.0,C,25.0,700.0,1650.0,22.0,21.6,,194.0,,,
22,Co1 Cr1 Cu1 Fe1 Ni1 Ti0.8,FCC+Sec.,CAST,other,20.0,,7.6,476.0,C,25.0,1042.0,1848.0,3.0,2.11,,,,,
23,Al0.5 B0.2 Co1 Cr1 Cu1 Fe1 Ni1,,CAST,other,20.0,,7.5,415.0,,25.0,822.0,1004.0,,,,,,,
23,Al0.5 B0.6 Co1 Cr1 Cu1 Fe1 Ni1,,CAST,other,20.0,,7.3,505.0,,25.0,822.0,1004.0,,,,,,,
23,Al0.5 B1 Co1 Cr1 Cu1 Fe1 Ni1,,CAST,other,20.0,,7.1,736.0,,25.0,822.0,1004.0,,,,,,,
23,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,,CAST,other,20.0,,7.6,300.0,,25.0,822.0,1004.0,,,,,,,
24,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,CAST,FCC,20.0,,7.6,225.0,,25.0,822.0,1004.0,,,,189.0,,,
24,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 Ti1,FCC+BCC+Sec.,CAST,other,20.0,,7.0,636.0,,25.0,822.0,1004.0,,,,,,,
24,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 Ti0.2,FCC,CAST,FCC,20.0,,7.5,272.0,,25.0,822.0,1004.0,,,,185.0,,,
24,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 Ti0.4,FCC,CAST,FCC,20.0,,7.3,321.0,,25.0,822.0,1004.0,,,,182.0,,,
24,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 Ti0.6,FCC+BCC,CAST,other,20.0,,7.2,458.0,,25.0,822.0,1004.0,,,,,,,
24,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 Ti0.8,FCC+BCC+Sec.,CAST,other,20.0,,7.1,590.0,,25.0,822.0,1004.0,,,,,,,
24,Al0.417 Co0.833 Cr0.833 Cu0.833 Fe0.833 Ni0.833 Ti1,FCC+BCC+Sec.,CAST,other,20.0,,6.9,646.0,,25.0,822.0,1004.0,,,,,,,
24,Al0.357 Co0.714 Cr0.714 Cu0.714 Fe0.714 Ni0.714 Ti1,FCC+BCC+B2+Sec.,CAST,other,20.0,,6.8,664.0,,25.0,822.0,1004.0,,,,,,,
24,Al0.312 Co0.625 Cr0.625 Cu0.625 Fe0.625 Ni0.625 Ti1,FCC+BCC+B2+Sec.,CAST,other,20.0,,6.7,657.0,,25.0,822.0,1004.0,,,,,,,
24,Al0.278 Co0.556 Cr0.556 Cu0.556 Fe0.556 Ni0.556 Ti1,FCC+BCC+B2+Sec.,CAST,other,20.0,,6.6,667.0,,25.0,822.0,1004.0,,,,,,,
24,Al0.25 Co0.5 Cr0.5 Cu0.5 Fe0.5 Ni0.5 Ti1,FCC+BCC+B2+Sec.,CAST,other,20.0,,6.5,696.0,,25.0,822.0,1004.0,,,,,,,
25,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,CAST,FCC,20.0,,7.6,215.0,,25.0,822.0,1004.0,,,,189.0,,,
25,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 V0.2,FCC,CAST,FCC,20.0,,7.6,204.0,,25.0,822.0,1004.0,,,,186.0,,,
25,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 V0.4,FCC+BCC,CAST,other,20.0,,7.5,231.0,,25.0,822.0,1004.0,,,,,,,
25,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 V0.6,FCC+BCC+Sec.,CAST,other,20.0,,7.5,328.0,,25.0,822.0,1004.0,,,,,,,
25,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 V0.8,FCC+BCC+Sec.,CAST,other,20.0,,7.4,447.0,,25.0,822.0,1004.0,,,,,,,
25,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 V1,FCC+BCC+Sec.,CAST,other,20.0,,7.4,639.0,,25.0,822.0,1004.0,,,,,,,
25,Al0.417 Co0.833 Cr0.833 Cu0.833 Fe0.833 Ni0.833 V1,BCC,CAST,BCC,20.0,,7.3,579.0,,25.0,822.0,1004.0,,,,177.0,,,
25,Al0.357 Co0.714 Cr0.714 Cu0.714 Fe0.714 Ni0.714 V1,BCC,CAST,BCC,20.0,,7.3,577.0,,25.0,822.0,1004.0,,,,175.0,,,
25,Al0.312 Co0.625 Cr0.625 Cu0.625 Fe0.625 Ni0.625 V1,BCC,CAST,BCC,20.0,,7.2,594.0,,25.0,822.0,1004.0,,,,174.0,,,
25,Al0.278 Co0.556 Cr0.556 Cu0.556 Fe0.556 Ni0.556 V1,BCC,CAST,BCC,20.0,,7.2,597.0,,25.0,822.0,1004.0,,,,172.0,,,
25,Al0.25 Co0.5 Cr0.5 Cu0.5 Fe0.5 Ni0.5 V1,BCC,CAST,BCC,20.0,,7.2,587.0,,25.0,822.0,1004.0,,,,171.0,,,
26,Al1 Co1 Cr1 Cu1 Fe1 Ni1,FCC+BCC,CAST,other,20.0,,7.1,472.0,,25.0,822.0,1004.0,,,,,,,
26,Al1 Co1 Cu1 Fe1 Nd1 Ni1,Other,CAST,other,20.0,,7.0,578.0,,25.0,822.0,1004.0,,,,,,,
26,Al1 Co1 Cu1 Fe1 Ni1,FCC+BCC,CAST,other,20.0,,7.0,536.0,,25.0,822.0,1004.0,,,,,,,
26,Al1 Co1 Cu1 Fe1 Ni1 Si1,FCC+BCC,CAST,other,20.0,,5.9,682.0,,25.0,822.0,1004.0,,,,,,,
26,Al1 Co1 Cu1 Fe1 Ni1 Ti1,FCC+BCC,CAST,other,20.0,,6.5,626.0,,25.0,822.0,1004.0,,,,,,,
26,Al1 Co1 Cu1 Fe1 Ni1 Zr1,FCC+BCC+Sec.,CAST,other,20.0,,6.9,472.0,,25.0,822.0,1004.0,,,,,,,
28,Al1 Co1 Cr1 Cu1 Fe1 Mn1 Ni1,FCC+BCC+Sec.,CAST,other,20.0,,7.1,476.0,C,25.0,1005.0,1004.0,15.0,,,,,,
28,Al1 Co1 Cr1 Cu1 Fe1 Ni1,FCC+BCC,CAST,other,20.0,,7.1,476.0,C,25.0,1303.0,1004.0,24.0,,,,,,
28,Al1 Co1 Cr1 Cu1 Fe1 Ni1 Ti1,FCC+BCC+BCC,CAST,other,20.0,,6.6,476.0,C,25.0,1234.0,1004.0,9.0,,,,,,
28,Al1 Co1 Cr1 Cu1 Fe1 Ni1 V1,FCC+BCC,CAST,other,20.0,,6.9,476.0,C,25.0,1469.0,1004.0,16.0,,,,,,
29,Al1 Co1 Cr1 Cu1 Ni1 Ti1,BCC,,BCC,20.0,,6.4,476.0,C,25.0,822.0,1495.0,,8.0,36.0,157.0,,,
29,Al1 Co1 Cr1 Cu1 Ni1 Ti1 Y1,Other,CAST,other,20.0,,5.8,476.0,C,25.0,822.0,1192.0,,4.0,37.0,,,,
29,Al1 Co1 Cr1 Cu1 Ni1 Ti1 Y0.5,Other,CAST,other,20.0,,6.1,476.0,C,25.0,822.0,1025.0,,3.0,36.0,,,,
29,Al1 Co1 Cr1 Cu1 Ni1 Ti1 Y0.8,Other,CAST,other,20.0,,5.9,476.0,C,25.0,822.0,1325.0,,5.0,38.0,,,,
30,Co1 Cu1 Fe1 Ni1,FCC,CAST,FCC,20.0,,8.6,476.0,T,25.0,822.0,480.0,,15.0,,187.0,,,
30,Co1 Cu1 Fe1 Ni1 Sn0.02,FCC,CAST,FCC,20.0,,8.6,476.0,T,25.0,822.0,548.0,,17.0,,185.0,,,
30,Co1 Cu1 Fe1 Ni1 Sn0.04,FCC+Sec.,CAST,other,20.0,,8.6,476.0,T,25.0,822.0,594.0,,18.0,,,,,
30,Co1 Cu1 Fe1 Ni1 Sn0.05,FCC+Sec.,CAST,other,20.0,,8.6,476.0,T,25.0,822.0,615.0,,20.0,,,,,
30,Co1 Cu1 Fe1 Ni1 Sn0.07,FCC+Sec.,CAST,other,20.0,,8.6,476.0,T,25.0,822.0,632.0,,19.0,,,,,
30,Co1 Cu1 Fe1 Ni1 Sn0.1,FCC+Sec.,CAST,other,20.0,,8.6,476.0,T,25.0,822.0,602.0,,5.0,,,,,
30,Co1 Cu1 Fe1 Ni1 Sn0.2,FCC+Sec.,CAST,other,20.0,,8.5,476.0,T,25.0,822.0,261.0,,2.0,,,,,
30,Co1 Cu1 Fe1 Ni1 Sn0.5,FCC+Sec.,CAST,other,20.0,,8.3,476.0,,25.0,822.0,1004.0,,,,,,,
31,Co1 Cu1 Fe1 Mn1 Ni1,FCC,CAST,FCC,20.0,,8.4,208.0,T,25.0,822.0,478.0,,14.0,,189.0,,,
31,Co1 Cu1 Fe1 Mn1 Ni1 Sn0.03,FCC,CAST,FCC,20.0,,8.4,192.0,T,25.0,822.0,465.0,,18.0,,187.0,,,
31,Co1 Cu1 Fe1 Mn1 Ni1 Sn0.05,FCC+Sec.,CAST,other,20.0,,8.4,205.0,T,25.0,822.0,475.0,,12.0,,,,,
31,Co1 Cu1 Fe1 Mn1 Ni1 Sn0.08,FCC+Sec.,CAST,other,20.0,,8.3,219.0,T,25.0,822.0,425.0,,7.0,,,,,
31,Co1 Cu1 Fe1 Mn1 Ni1 Sn0.1,FCC+Sec.,CAST,other,20.0,,8.3,253.0,T,25.0,822.0,470.0,,6.0,,,,,
31,Co1 Cu1 Fe1 Mn1 Ni1 Sn0.2,FCC+Sec.,CAST,other,20.0,,8.3,319.0,T,25.0,822.0,368.0,,2.0,,,,,
32,Al1 Cr1 Cu1 Fe1 Ni1,FCC+BCC,ANNEAL,other,20.0,,6.8,495.0,,25.0,822.0,1004.0,,,,,,,
32,Al1 Cr1 Cu1 Fe1 Ni0.6,FCC+BCC,ANNEAL,other,20.0,,6.6,496.0,,25.0,822.0,1004.0,,,,,,,
32,Al1 Cr1 Cu1 Fe1 Ni0.8,FCC+BCC,ANNEAL,other,20.0,,6.7,486.0,,25.0,822.0,1004.0,,,,,,,
32,Al0.833 Cr0.833 Cu0.833 Fe0.833 Ni1,FCC+BCC,ANNEAL,other,20.0,,6.8,407.0,,25.0,822.0,1004.0,,,,,,,
32,Al0.714 Cr0.714 Cu0.714 Fe0.714 Ni1,FCC+BCC,ANNEAL,other,20.0,,6.9,367.0,,25.0,822.0,1004.0,,,,,,,
32,Co1 Cr1 Cu1 Fe1 Ni1,FCC,,FCC,20.0,,8.3,286.0,C,25.0,230.0,888.0,51.0,,,206.0,,,
33,Al0.1 Cr0.5 Cu0.5 Fe0.5 Ni1,FCC,,FCC,20.0,,8.0,476.0,,25.0,822.0,1004.0,,,,197.0,,,
33,Al0.2 Cr0.5 Cu0.5 Fe0.5 Ni1,FCC,,FCC,20.0,,7.8,476.0,,25.0,822.0,1004.0,,,,190.0,,,
33,Al0.3 Cr0.5 Cu0.5 Fe0.5 Ni1,FCC,,FCC,20.0,,7.5,476.0,,25.0,822.0,1004.0,,,,185.0,,,
33,Al0.4 Cr0.5 Cu0.5 Fe0.5 Ni1,FCC,,FCC,20.0,,7.3,476.0,,25.0,822.0,1004.0,,,,179.0,,,
33,Al0.6 Cr0.5 Cu0.5 Fe0.5 Ni1,FCC+BCC,,other,20.0,,6.9,476.0,,25.0,822.0,1004.0,,,,,,,
33,Al0.5 Cr0.5 Cu0.5 Fe0.5 Ni1,FCC+BCC,,other,20.0,,7.1,476.0,,25.0,822.0,1004.0,,,,,,,
34,Al1 Cr1 Cu1 Fe1 Ni1 Ti1,BCC+BCC+Sec.,ANNEAL,other,20.0,,6.3,476.0,C,25.0,822.0,1219.0,,,,,,,
35,Al1 Cu0.889 Fe0.667 Ni0.889 Ti1,FCC,CAST,FCC,20.0,,5.9,516.0,C,25.0,980.0,1326.0,,7.0,145.0,131.0,,,
35,Al1 Cu1 Fe1 Ni1 Ti1,FCC,CAST,FCC,20.0,,6.1,516.0,C,25.0,1074.0,1617.0,,8.0,146.0,137.0,,,
35,Al1 Cu1 Ni1 Ti1,FCC,CAST,FCC,20.0,,5.7,537.0,C,25.0,300.0,536.0,,0.85,108.0,122.0,,,
36,Al1 Cu0.062 Li0.062 Mg0.062 Zn0.062,FCC+Sec.,CAST,other,20.0,,2.9,476.0,C,25.0,488.0,879.0,17.0,,,,,,
36,Al1 Li0.062 Mg0.062 Sn0.062 Zn0.062,FCC+Sec.,CAST,other,20.0,,3.0,476.0,C,25.0,415.0,836.0,16.0,,,,,,
36,Al1 Cu0.2 Li0.5 Mg1 Zn0.5,Other,CAST,other,20.0,,2.7,476.0,,25.0,822.0,1004.0,,,,,,,
36,Al1 Cu0.5 Li0.5 Mg1 Sn0.2,Other,CAST,other,20.0,,3.0,476.0,,25.0,822.0,1004.0,,,,,,,
36,Al1 Li0.5 Mg1 Sn0.2 Zn0.5,FCC+Sec.,CAST,other,20.0,,2.9,476.0,C,25.0,546.0,546.0,,,,,,,
36,Al1 Li1 Mg1 Sn1 Zn1,FCC+HCP+Sec.,CAST,other,20.0,,3.9,476.0,C,25.0,600.0,615.0,1.0,,,,,,
38,Al0.667 Li0.667 Mg0.333 Sc0.667 Ti1,FCC+HCP,,other,20.0,,2.7,591.0,,25.0,822.0,1004.0,,,,,,,
39,Al0.214 Nb0.714 Ta0.571 Ti1 V0.143 Zr0.929,BCC,OTHER,BCC,180.0,,7.7,500.0,C,25.0,1965.0,2061.0,5.0,,,107.0,,,
39,Al0.214 Nb0.714 Ta0.571 Ti1 V0.143 Zr0.929,BCC,OTHER,BCC,20.0,,7.7,476.0,C,800.0,678.0,693.0,50.0,,,107.0,,,
39,Al0.214 Nb0.714 Ta0.571 Ti1 V0.143 Zr0.929,BCC,OTHER,BCC,20.0,,7.7,476.0,C,1000.0,166.0,189.0,50.0,,,107.0,,,
39,Al0.214 Nb0.714 Ta0.714 Ti1 Zr0.929,BCC,OTHER,BCC,200.0,,8.1,490.0,C,25.0,1965.0,2054.0,5.0,,,110.0,,,
39,Al0.214 Nb0.714 Ta0.714 Ti1 Zr0.929,BCC,OTHER,BCC,20.0,,8.1,476.0,C,800.0,362.0,397.0,50.0,,,110.0,,,
39,Al0.214 Nb0.714 Ta0.714 Ti1 Zr0.929,BCC,OTHER,BCC,20.0,,8.1,476.0,C,1000.0,236.0,247.0,50.0,,,110.0,,,
39,Al0.4 Hf0.6 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,140.0,,9.1,500.0,C,25.0,1841.0,2269.0,10.0,,,107.0,,,
39,Al0.4 Hf0.6 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,20.0,,9.1,476.0,C,800.0,796.0,834.0,50.0,,,107.0,,,
39,Al0.4 Hf0.6 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,20.0,,9.1,476.0,C,1000.0,298.0,455.0,50.0,,,107.0,,,
39,Al0.333 Nb0.667 Ta0.533 Ti1 V0.133 Zr0.667,BCC,OTHER,BCC,100.0,,7.6,530.0,C,25.0,2035.0,2105.0,5.0,,,109.0,,,
39,Al0.333 Nb0.667 Ta0.533 Ti1 V0.133 Zr0.667,BCC,OTHER,BCC,20.0,,7.6,476.0,C,800.0,796.0,851.0,50.0,,,109.0,,,
39,Al0.333 Nb0.667 Ta0.533 Ti1 V0.133 Zr0.667,BCC,OTHER,BCC,20.0,,7.6,476.0,C,1000.0,220.0,225.0,50.0,,,109.0,,,
39,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+B2,OTHER,other,75.0,,7.1,591.0,C,25.0,2000.0,2368.0,10.0,,,,,,
39,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+B2,OTHER,other,20.0,,7.1,476.0,C,800.0,1597.0,1810.0,11.0,,,,,,
39,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+B2,OTHER,other,20.0,,7.1,476.0,C,1000.0,745.0,772.0,50.0,,,,,,
39,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+B2,OTHER,other,20.0,,7.1,476.0,C,1200.0,250.0,1004.0,50.0,,,,,,
39,Al0.667 Nb1 Ta0.333 Ti1 Zr0.333,BCC,OTHER,BCC,2000.0,,6.8,408.0,C,25.0,1280.0,1367.0,4.0,,,105.0,,,
39,Al0.667 Nb1 Ta0.333 Ti1 Zr0.333,BCC,OTHER,BCC,20.0,,6.8,476.0,C,800.0,728.0,1000.0,12.0,,,105.0,,,
39,Al0.667 Nb1 Ta0.333 Ti1 Zr0.333,BCC,OTHER,BCC,20.0,,6.8,476.0,C,1000.0,403.0,415.0,50.0,,,105.0,,,
40,Al0.3 Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,105.0,,9.5,353.0,C,25.0,1188.0,1004.0,50.0,,63.0,105.0,,,
40,Al0.5 Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,86.0,,9.3,396.0,C,25.0,1302.0,1004.0,46.0,,97.0,104.0,,,
40,Al0.75 Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,89.0,,9.1,427.0,C,25.0,1415.0,2050.0,30.0,,102.0,103.0,,,
40,Al1 Hf1 Nb1 Ta1 Ti1 Zr1,BCC+Sec.,CAST,other,92.0,,8.9,441.0,C,25.0,1489.0,1900.0,21.0,,103.0,,,,
40,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,120.0,,9.9,295.0,C,25.0,1073.0,1004.0,50.0,,55.0,107.0,,,
41,Al0.25 Mo1 Nb1 Ti1 V1,BCC,CAST,BCC,20.0,,7.1,460.0,C,25.0,1250.0,1500.0,13.0,,,161.0,,,
41,Al0.5 Mo1 Nb1 Ti1 V1,BCC,CAST,BCC,20.0,,6.8,487.0,C,25.0,1625.0,1800.0,11.0,,,156.0,,,
41,Al0.75 Mo1 Nb1 Ti1 V1,BCC,CAST,BCC,20.0,,6.6,517.0,C,25.0,1260.0,1300.0,8.0,,,151.0,,,
41,Al1 Mo1 Nb1 Ti1 V1,BCC,CAST,BCC,20.0,,6.4,537.0,C,25.0,1375.0,1400.0,3.0,,,147.0,,,
41,Mo1 Nb1 Ti1 V1,BCC,CAST,BCC,20.0,,7.3,441.0,C,25.0,1200.0,2050.0,26.0,,,167.0,,,
42,Al0.25 Nb1 Ta1 Ti1 V1,BCC,CAST,BCC,20.0,,8.8,476.0,C,25.0,1330.0,1004.0,,,,130.0,,,
42,Al0.5 Nb1 Ta1 Ti1 V1,BCC,CAST,BCC,20.0,,8.5,476.0,C,25.0,1014.0,1004.0,,,,127.0,,,
42,Al1 Nb1 Ta1 Ti1 V1,BCC,CAST,BCC,20.0,,7.9,476.0,C,25.0,993.0,1004.0,,,,122.0,,,
42,Nb1 Ta1 Ti1 V1,BCC,CAST,BCC,20.0,,9.2,476.0,C,25.0,1092.0,1004.0,,,,134.0,,,
43,Al1 Nb1 Ti1 V1,BCC,ANNEAL,BCC,350.0,,5.5,448.0,C,25.0,1020.0,1318.0,,5.0,,104.0,,,
43,Al1 Nb1 Ti1 V1,BCC,ANNEAL,BCC,20.0,,5.5,476.0,C,600.0,810.0,1050.0,,12.0,,104.0,,,
43,Al1 Nb1 Ti1 V1,BCC,ANNEAL,BCC,20.0,,5.5,476.0,C,800.0,685.0,1004.0,,50.0,,104.0,,,
43,Al1 Nb1 Ti1 V1,BCC,ANNEAL,BCC,20.0,,5.5,476.0,C,1000.0,158.0,1004.0,,50.0,,104.0,,,
44,Cr1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+BCC+Sec.,OTHER,other,20.0,,8.0,540.0,C,25.0,1595.0,2046.0,5.0,,,,,,
44,Cr1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+BCC+Sec.,OTHER,other,20.0,,8.0,476.0,C,800.0,983.0,1100.0,5.5,,,,,,
44,Cr1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+BCC+Sec.,OTHER,other,20.0,,8.0,476.0,C,1000.0,546.0,630.0,50.0,,,,,,
44,Cr1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+BCC+Sec.,OTHER,other,20.0,,8.0,476.0,C,1200.0,170.0,190.0,50.0,,,,,,
45,Cr1 Nb1 Ti1 V1 Zr1,BCC+Sec.,OTHER,other,20.0,,6.6,482.0,C,25.0,1298.0,1004.0,3.0,,,,,,
45,Cr1 Nb1 Ti1 V1 Zr1,BCC+Sec.,OTHER,other,20.0,,6.6,476.0,C,600.0,1230.0,1004.0,10.0,,,,,,
45,Cr1 Nb1 Ti1 V1 Zr1,BCC+Sec.,OTHER,other,20.0,,6.6,476.0,C,800.0,615.0,1004.0,50.0,,,,,,
45,Cr1 Nb1 Ti1 V1 Zr1,BCC+Sec.,OTHER,other,20.0,,6.6,476.0,C,1000.0,259.0,1004.0,50.0,,,,,,
45,Cr1 Nb1 Ti1 Zr1,BCC+Sec.,OTHER,other,20.0,,6.6,418.0,C,25.0,1260.0,1004.0,6.0,,,,,,
45,Cr1 Nb1 Ti1 Zr1,BCC+Sec.,OTHER,other,20.0,,6.6,476.0,C,600.0,1035.0,1004.0,50.0,,,,,,
45,Cr1 Nb1 Ti1 Zr1,BCC+Sec.,OTHER,other,20.0,,6.6,476.0,C,800.0,300.0,1004.0,50.0,,,,,,
45,Cr1 Nb1 Ti1 Zr1,BCC+Sec.,OTHER,other,20.0,,6.6,476.0,C,1000.0,115.0,1004.0,50.0,,,,,,
45,Nb0.5 Ti0.5 V1 Zr0.5,BCC,OTHER,BCC,550.0,,6.4,304.0,C,25.0,918.0,1004.0,50.0,,,105.0,,,
45,Nb0.5 Ti0.5 V1 Zr0.5,BCC,OTHER,BCC,20.0,,6.4,476.0,C,600.0,571.0,1004.0,50.0,,,105.0,,,
45,Nb0.5 Ti0.5 V1 Zr0.5,BCC,OTHER,BCC,20.0,,6.4,476.0,C,800.0,240.0,1004.0,50.0,,,105.0,,,
45,Nb0.5 Ti0.5 V1 Zr0.5,BCC,OTHER,BCC,20.0,,6.4,476.0,C,1000.0,72.0,1004.0,50.0,,,105.0,,,
45,Nb1 Ti1 V1 Zr1,BCC,OTHER,BCC,550.0,,6.5,335.0,C,25.0,1105.0,1004.0,50.0,,,100.0,,,
45,Nb1 Ti1 V1 Zr1,BCC,OTHER,BCC,20.0,,6.5,476.0,C,600.0,834.0,1004.0,50.0,,,100.0,,,
45,Nb1 Ti1 V1 Zr1,BCC,OTHER,BCC,20.0,,6.5,476.0,C,800.0,187.0,1004.0,50.0,,,100.0,,,
45,Nb1 Ti1 V1 Zr1,BCC,OTHER,BCC,20.0,,6.5,476.0,C,1000.0,58.0,1004.0,50.0,,,100.0,,,
47,Hf0.5 Mo0.5 Nb1 Ti1 Zr1,BCC,CAST,BCC,20.0,,7.9,476.0,C,25.0,1176.0,1538.0,,,,115.0,,,
47,C0.1 Hf0.5 Mo0.5 Nb1 Ti1 Zr1,BCC+Sec.,CAST,other,20.0,,7.8,476.0,C,25.0,1183.0,2139.0,38.0,,,,,,
47,C0.3 Hf0.5 Mo0.5 Nb1 Ti1 Zr1,BCC+Sec.,CAST,other,20.0,,7.7,476.0,C,25.0,1201.0,1965.0,33.0,,,,,,
48,Hf1 Mo0.25 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,9.9,395.0,C,25.0,1112.0,1004.0,50.0,,96.0,115.0,,,
48,Hf1 Mo0.5 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,9.9,480.0,C,25.0,1317.0,1004.0,50.0,,102.0,123.0,,,
48,Hf1 Mo0.75 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,9.9,492.0,C,25.0,1373.0,1004.0,50.0,,109.0,130.0,,,
48,Hf1 Mo1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,9.9,505.0,C,25.0,1512.0,1800.0,12.0,,115.0,137.0,,,
48,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,9.9,335.0,C,25.0,1015.0,1004.0,50.0,,85.0,107.0,,,
49,Hf1 Mo1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,9.9,505.0,C,25.0,1512.0,1004.0,12.0,,,137.0,,,
49,Hf1 Mo1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,9.9,476.0,C,800.0,1007.0,1004.0,23.0,,,137.0,,,
49,Hf1 Mo1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,9.9,476.0,C,1000.0,814.0,1004.0,30.0,,,137.0,,,
49,Hf1 Mo1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,9.9,476.0,C,1200.0,556.0,1004.0,30.0,,,137.0,,,
49,Hf1 Mo1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,10.2,542.0,C,25.0,1600.0,1743.0,4.0,,,143.0,,,
49,Hf1 Mo1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,10.2,476.0,C,800.0,1045.0,1446.0,19.0,,,143.0,,,
49,Hf1 Mo1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,10.2,476.0,C,1000.0,855.0,1004.0,30.0,,,143.0,,,
49,Hf1 Mo1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,10.2,476.0,C,1200.0,404.0,1004.0,30.0,,,143.0,,,
50,Hf1 Mo1 Nb1 Ti1 Zr1,BCC,ANNEAL,BCC,20.0,,8.7,476.0,C,25.0,1575.0,1640.0,9.0,,,128.0,,,
50,Hf1 Mo1 Nb1 Ti1 Zr1,BCC,ANNEAL,BCC,20.0,,8.7,476.0,C,800.0,825.0,1095.0,50.0,,,128.0,,,
50,Hf1 Mo1 Nb1 Ti1 Zr1,BCC,ANNEAL,BCC,20.0,,8.7,476.0,C,1000.0,635.0,654.0,50.0,,,128.0,,,
50,Hf1 Mo1 Nb1 Ti1 Zr1,BCC,ANNEAL,BCC,20.0,,8.7,476.0,C,1200.0,187.0,194.0,50.0,,,128.0,,,
50,Hf1 Mo1 Nb1 Ti1 Zr1,BCC,CAST,BCC,20.0,,8.7,476.0,C,25.0,1719.0,1803.0,10.0,,,128.0,,,
51,Hf1 Nb1 Si0.5 Ti1 V1,BCC+Sec.,CAST,other,20.0,,7.8,476.0,C,800.0,875.0,1004.0,50.0,,,,,,
51,Hf1 Nb1 Si0.5 Ti1 V1,BCC+Sec.,CAST,other,20.0,,7.8,476.0,C,1000.0,240.0,1004.0,50.0,,,,,,
51,Hf1 Nb1 Si0.5 Ti1 V1,BCC+Sec.,CAST,other,20.0,,7.8,490.0,C,25.0,1399.0,1608.0,11.0,,,,,,
52,Hf0.333 Nb0.333 Ta0.333 Ti1 Zr0.667,BCC,CAST,BCC,20.0,,8.2,301.0,T,25.0,903.0,990.0,19.0,,,103.0,,,
53,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,20.0,,9.9,476.0,C,25.0,929.0,1004.0,50.0,,,107.0,,,
